holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,Vehicles,DateTime,Junction
,274.62,0.0,0.0,90,Fog,0,1117,2019-06-19 05:00:00,1
,274.62,0.0,0.0,90,Mist,0,1117,2019-06-19 06:00:00,1
,274.62,0.0,0.0,90,Drizzle,0,657,2019-06-19 07:00:00,1
,274.62,0.0,0.0,90,Mist,0,657,2019-06-19 08:00:00,1
,274.62,0.0,0.0,90,Fog,0,657,2019-06-19 09:00:00,1
,274.68,0.0,0.0,90,Mist,0,530,2019-06-19 10:00:00,1
,274.68,0.0,0.0,90,Fog,0,530,2019-06-19 11:00:00,1
,274.71,0.0,0.0,90,Mist,0,388,2019-06-19 12:00:00,1
,274.71,0.0,0.0,90,Fog,0,388,2019-06-19 13:00:00,1
,274.65,0.0,0.0,90,Mist,0,408,2019-06-19 14:00:00,1
,274.65,0.0,0.0,90,Fog,0,408,2019-06-19 15:00:00,1
,274.65,0.0,0.0,90,Mist,0,591,2019-06-19 16:00:00,1
,274.65,0.0,0.0,90,Fog,0,591,2019-06-19 17:00:00,1
,274.65,0.0,0.0,90,Mist,0,935,2019-06-19 18:00:00,1
,274.65,0.0,0.0,90,Fog,0,935,2019-06-19 19:00:00,1
,274.65,0.0,0.0,90,Mist,1,1488,2019-06-19 20:00:00,1
,274.65,0.0,0.0,90,Fog,1,1488,2019-06-19 21:00:00,1
,274.59,0.0,0.0,90,Mist,1,2274,2019-06-19 22:00:00,1
,274.59,0.0,0.0,90,Fog,1,2274,2019-06-19 23:00:00,1
,274.65,0.0,0.0,90,Mist,1,2774,2019-06-20 00:00:00,1
,274.65,0.0,0.0,90,Fog,1,2774,2019-06-20 01:00:00,1
,275.02,0.0,0.0,90,Mist,0,2937,2019-06-20 02:00:00,1
,275.02,0.0,0.0,90,Fog,0,2937,2019-06-20 03:00:00,1
,275.46,0.0,0.0,90,Mist,0,3538,2019-06-20 04:00:00,1
,275.96,0.0,0.0,90,Mist,0,4174,2019-06-20 05:00:00,1
,276.28,0.0,0.0,90,Mist,0,4510,2019-06-20 06:00:00,1
,276.86,0.0,0.0,90,Mist,0,4132,2019-06-20 07:00:00,1
,276.65,0.0,0.0,90,Clouds,0,4329,2019-06-20 08:00:00,1
,276.71,0.0,0.0,90,Clouds,0,3843,2019-06-20 09:00:00,1
,276.27,0.0,0.0,90,Mist,1,3839,2019-06-20 10:00:00,1
,276.09,0.0,0.0,90,Mist,1,3481,2019-06-20 11:00:00,1
,275.95,0.0,0.0,90,Mist,1,2617,2019-06-20 12:00:00,1
,275.46,0.0,0.0,90,Mist,0,2317,2019-06-20 13:00:00,1
,275.21,0.0,0.0,90,Mist,0,3169,2019-06-20 14:00:00,1
,274.96,0.0,0.0,90,Drizzle,0,2316,2019-06-20 15:00:00,1
,274.96,0.0,0.0,90,Mist,0,2316,2019-06-20 16:00:00,1
,274.75,0.0,0.0,90,Mist,0,947,2019-06-20 17:00:00,1
,274.75,0.0,0.0,90,Rain,0,947,2019-06-20 18:00:00,1
,274.48,0.0,0.0,90,Drizzle,0,529,2019-06-20 19:00:00,1
,274.48,0.0,0.0,90,Mist,0,529,2019-06-20 20:00:00,1
,274.28,0.0,0.0,90,Drizzle,0,330,2019-06-20 21:00:00,1
,274.28,0.0,0.0,90,Mist,0,330,2019-06-20 22:00:00,1
,274.22,0.0,0.0,90,Drizzle,0,260,2019-06-20 23:00:00,1
,274.22,0.0,0.0,90,Mist,0,260,2019-06-21 00:00:00,1
,274.22,0.0,0.0,90,Drizzle,0,339,2019-06-21 01:00:00,1
,274.22,0.0,0.0,90,Mist,0,339,2019-06-21 02:00:00,1
,274.22,0.0,0.0,90,Drizzle,0,857,2019-06-21 03:00:00,1
,274.22,0.0,0.0,90,Mist,0,857,2019-06-21 04:00:00,1
,274.15,0.0,0.0,90,Drizzle,0,2711,2019-06-21 05:00:00,1
,274.15,0.0,0.0,90,Mist,0,2711,2019-06-21 06:00:00,1
,274.08,0.0,0.0,90,Drizzle,0,5570,2019-06-21 07:00:00,1
,274.08,0.0,0.0,90,Mist,0,5570,2019-06-21 08:00:00,1
,274.08,0.0,0.0,90,Drizzle,1,5909,2019-06-21 09:00:00,1
,274.08,0.0,0.0,90,Mist,1,5909,2019-06-21 10:00:00,1
,274.08,0.0,0.0,90,Snow,1,5909,2019-06-21 11:00:00,1
,274.08,0.0,0.0,90,Drizzle,1,5619,2019-06-21 12:00:00,1
,274.08,0.0,0.0,90,Mist,1,5619,2019-06-21 13:00:00,1
,274.08,0.0,0.0,90,Snow,1,5619,2019-06-21 14:00:00,1
,273.95,0.0,0.0,90,Mist,1,4616,2019-06-21 15:00:00,1
,273.95,0.0,0.0,90,Snow,1,4616,2019-06-21 16:00:00,1
,274.29,0.0,0.0,90,Mist,0,4216,2019-06-21 17:00:00,1
,274.29,0.0,0.0,90,Snow,0,4216,2019-06-21 18:00:00,1
,274.29,0.0,0.0,90,Rain,0,4216,2019-06-21 19:00:00,1
,274.4,0.0,0.0,90,Mist,0,4319,2019-06-21 20:00:00,1
,274.4,0.0,0.0,90,Rain,0,4319,2019-06-21 21:00:00,1
,274.46,0.0,0.0,90,Mist,0,4490,2019-06-21 22:00:00,1
,274.46,0.0,0.0,90,Mist,0,4498,2019-06-21 23:00:00,1
,274.46,0.0,0.0,90,Snow,0,4498,2019-06-22 00:00:00,1
,274.46,0.0,0.0,90,Rain,0,4498,2019-06-22 01:00:00,1
,274.35,0.0,0.0,90,Mist,0,4902,2019-06-22 02:00:00,1
,274.35,0.0,0.0,90,Snow,0,4902,2019-06-22 03:00:00,1
,274.35,0.0,0.0,90,Mist,0,5451,2019-06-22 04:00:00,1
,274.15,0.0,0.0,90,Mist,0,6339,2019-06-22 05:00:00,1
,274.15,0.0,0.0,90,Haze,0,6339,2019-06-22 06:00:00,1
,274.15,0.0,0.0,90,Mist,1,5787,2019-06-22 07:00:00,1
,274.02,0.0,0.0,90,Mist,1,4109,2019-06-22 08:00:00,1
,273.95,0.0,0.0,90,Mist,1,2753,2019-06-22 09:00:00,1
,273.88,0.0,0.0,90,Mist,0,2557,2019-06-22 10:00:00,1
,273.88,0.0,0.0,90,Mist,0,2241,2019-06-22 11:00:00,1
,273.75,0.0,0.0,90,Mist,0,1370,2019-06-22 12:00:00,1
,273.75,0.0,0.0,90,Mist,0,977,2019-06-22 13:00:00,1
,273.68,0.0,0.0,90,Mist,0,571,2019-06-22 14:00:00,1
,273.62,0.0,0.0,90,Mist,0,300,2019-06-22 15:00:00,1
,273.42,0.0,0.0,90,Mist,0,241,2019-06-22 16:00:00,1
,273.42,0.0,0.0,90,Snow,0,241,2019-06-22 17:00:00,1
,273.42,0.0,0.0,90,Mist,0,348,2019-06-22 18:00:00,1
,273.15,0.0,0.0,90,Mist,0,845,2019-06-22 19:00:00,1
,273.15,0.0,0.0,90,Mist,0,2763,2019-06-22 20:00:00,1
,273.15,0.0,0.0,90,Mist,0,5614,2019-06-22 21:00:00,1
,273.09,0.0,0.0,90,Mist,1,6154,2019-06-22 22:00:00,1
,273.08,0.0,0.0,90,Clouds,1,5606,2019-06-22 23:00:00,1
,273.01,0.0,0.0,90,Clouds,1,5033,2019-06-23 00:00:00,1
,270.307,0.0,0.0,12,Clouds,0,4366,2019-06-23 01:00:00,1
,274.589,0.0,0.0,0,Clear,0,4434,2019-06-23 02:00:00,1
,274.589,0.0,0.0,0,Clear,0,4679,2019-06-23 03:00:00,1
,274.589,0.0,0.0,0,Clear,0,4661,2019-06-23 04:00:00,1
,275.515,0.0,0.0,32,Clouds,0,4996,2019-06-23 05:00:00,1
,275.515,0.0,0.0,32,Clouds,0,5563,2019-06-23 06:00:00,1
,275.515,0.0,0.0,32,Clouds,0,6543,2019-06-23 07:00:00,1
,272.858,0.0,0.0,68,Clouds,1,5861,2019-06-23 08:00:00,1
,272.858,0.0,0.0,68,Clouds,1,4356,2019-06-23 09:00:00,1
,272.858,0.0,0.0,68,Clouds,1,2999,2019-06-23 10:00:00,1
,271.391,0.0,0.0,92,Clouds,0,2675,2019-06-23 11:00:00,1
,271.391,0.0,0.0,92,Clouds,0,2443,2019-06-23 12:00:00,1
,271.391,0.0,0.0,92,Clouds,0,1674,2019-06-23 13:00:00,1
,271.163,0.0,0.0,92,Clouds,0,936,2019-06-23 14:00:00,1
,271.163,0.0,0.0,92,Clouds,0,730,2019-06-23 15:00:00,1
,271.163,0.0,0.0,92,Clouds,0,538,2019-06-23 16:00:00,1
,270.999,0.0,0.0,88,Clouds,0,469,2019-06-23 17:00:00,1
,270.999,0.0,0.0,88,Clouds,0,551,2019-06-23 18:00:00,1
,270.999,0.0,0.0,88,Clouds,0,1049,2019-06-23 19:00:00,1
,270.764,0.0,0.0,92,Clouds,0,3038,2019-06-23 20:00:00,1
,270.764,0.0,0.0,92,Clouds,0,5499,2019-06-23 21:00:00,1
,270.764,0.0,0.0,92,Clouds,1,5595,2019-06-23 22:00:00,1
,270.675,0.0,0.0,92,Clouds,1,5103,2019-06-23 23:00:00,1
,270.719,0.0,0.0,88,Clouds,1,4411,2019-06-24 00:00:00,1
,272.09,0.0,0.0,90,Snow,0,3846,2019-06-24 01:00:00,1
,272.09,0.0,0.0,90,Mist,0,3846,2019-06-24 02:00:00,1
,272.15,0.0,0.0,90,Snow,0,4032,2019-06-24 03:00:00,1
,272.15,0.0,0.0,90,Mist,0,4032,2019-06-24 04:00:00,1
,271.95,0.0,0.0,90,Snow,0,4367,2019-06-24 05:00:00,1
,271.95,0.0,0.0,90,Mist,0,4367,2019-06-24 06:00:00,1
,271.89,0.0,0.0,90,Haze,0,4304,2019-06-24 07:00:00,1
,271.89,0.0,0.0,90,Snow,0,4304,2019-06-24 08:00:00,1
,271.89,0.0,0.0,90,Mist,0,4304,2019-06-24 09:00:00,1
,271.9,0.0,0.0,90,Clouds,0,4899,2019-06-24 10:00:00,1
,271.88,0.0,0.0,90,Clouds,0,5381,2019-06-24 11:00:00,1
,271.75,0.0,0.0,90,Clouds,0,6513,2019-06-24 12:00:00,1
,271.75,0.0,0.0,90,Clouds,1,6021,2019-06-24 13:00:00,1
,271.68,0.0,0.0,90,Clouds,1,4289,2019-06-24 14:00:00,1
,271.65,0.0,0.0,90,Clouds,1,3004,2019-06-24 15:00:00,1
,271.75,0.0,0.0,90,Clouds,0,2649,2019-06-24 16:00:00,1
,271.62,0.0,0.0,90,Clouds,0,2409,2019-06-24 17:00:00,1
,271.58,0.0,0.0,90,Clouds,0,1783,2019-06-24 18:00:00,1
,271.58,0.0,0.0,90,Snow,0,1051,2019-06-24 19:00:00,1
,271.72,0.0,0.0,90,Snow,0,548,2019-06-24 20:00:00,1
,271.51,0.0,0.0,90,Snow,0,347,2019-06-24 21:00:00,1
,271.65,0.0,0.0,90,Snow,0,266,2019-06-24 22:00:00,1
,271.65,0.0,0.0,90,Snow,0,370,2019-06-24 23:00:00,1
,271.51,0.0,0.0,90,Clouds,0,870,2019-06-25 00:00:00,1
,271.22,0.0,0.0,90,Mist,0,2720,2019-06-25 01:00:00,1
,271.02,0.0,0.0,90,Clouds,0,5815,2019-06-25 02:00:00,1
,270.95,0.0,0.0,90,Clouds,1,6368,2019-06-25 03:00:00,1
,270.55,0.0,0.0,90,Clouds,1,5830,2019-06-25 04:00:00,1
,270.35,0.0,0.0,75,Clouds,1,5144,2019-06-25 05:00:00,1
,270.42,0.0,0.0,90,Clouds,0,4367,2019-06-25 06:00:00,1
,270.65,0.0,0.0,90,Clouds,0,4710,2019-06-25 07:00:00,1
,270.82,0.0,0.0,90,Clouds,0,4810,2019-06-25 08:00:00,1
,271.08,0.0,0.0,90,Clouds,0,4856,2019-06-25 09:00:00,1
,271.28,0.0,0.0,90,Clouds,0,5354,2019-06-25 10:00:00,1
,271.35,0.0,0.0,90,Clouds,0,5767,2019-06-25 11:00:00,1
,271.29,0.0,0.0,90,Clouds,0,6772,2019-06-25 12:00:00,1
,270.69,0.0,0.0,90,Clouds,1,6458,2019-06-25 13:00:00,1
,270.02,0.0,0.0,90,Snow,1,4714,2019-06-25 14:00:00,1
,269.69,0.0,0.0,90,Clouds,1,3447,2019-06-25 15:00:00,1
,269.44,0.0,0.0,90,Clouds,0,2969,2019-06-25 16:00:00,1
,268.82,0.0,0.0,90,Clouds,0,3619,2019-06-25 17:00:00,1
,268.62,0.0,0.0,90,Clouds,0,3522,2019-06-25 18:00:00,1
,268.35,0.0,0.0,90,Clouds,0,1281,2019-06-25 19:00:00,1
,268.08,0.0,0.0,90,Clouds,0,664,2019-06-25 20:00:00,1
,267.82,0.0,0.0,90,Clouds,0,409,2019-06-25 21:00:00,1
,267.61,0.0,0.0,90,Clouds,0,312,2019-06-25 22:00:00,1
,267.61,0.0,0.0,90,Clouds,0,390,2019-06-25 23:00:00,1
,267.61,0.0,0.0,90,Clouds,0,827,2019-06-26 00:00:00,1
,267.35,0.0,0.0,90,Clouds,0,2602,2019-06-26 01:00:00,1
,267.22,0.0,0.0,40,Clouds,0,5160,2019-06-26 02:00:00,1
,266.22,0.0,0.0,75,Clouds,1,6266,2019-06-26 03:00:00,1
,265.72,0.0,0.0,90,Clouds,1,5802,2019-06-26 04:00:00,1
,265.65,0.0,0.0,75,Clouds,1,4946,2019-06-26 05:00:00,1
,265.72,0.0,0.0,75,Clouds,0,4667,2019-06-26 06:00:00,1
,267.38,0.0,0.0,1,Clear,0,5109,2019-06-26 07:00:00,1
,268.41,0.0,0.0,40,Clouds,0,5325,2019-06-26 08:00:00,1
,269.84,0.0,0.0,40,Clouds,0,5144,2019-06-26 09:00:00,1
,270.87,0.0,0.0,75,Clouds,0,5366,2019-06-26 10:00:00,1
,271.72,0.0,0.0,1,Clear,0,5909,2019-06-26 11:00:00,1
,272.64,0.0,0.0,1,Clear,0,6261,2019-06-26 12:00:00,1
,272.65,0.0,0.0,1,Clear,1,6054,2019-06-26 13:00:00,1
,271.94,0.0,0.0,1,Clear,1,4713,2019-06-26 14:00:00,1
,271.07,0.0,0.0,5,Clear,1,3729,2019-06-26 15:00:00,1
,270.68,0.0,0.0,1,Clear,0,3169,2019-06-26 16:00:00,1
,270.44,0.0,0.0,5,Clear,0,3952,2019-06-26 17:00:00,1
,270.08,0.0,0.0,1,Clear,0,2914,2019-06-26 18:00:00,1
,269.87,0.0,0.0,1,Clear,0,1835,2019-06-26 19:00:00,1
,269.51,0.0,0.0,1,Clear,0,1094,2019-06-26 20:00:00,1
,269.43,0.0,0.0,1,Clear,0,676,2019-06-26 21:00:00,1
,269.22,0.0,0.0,1,Clear,0,583,2019-06-26 22:00:00,1
,268.92,0.0,0.0,1,Clear,0,394,2019-06-26 23:00:00,1
,269.08,0.0,0.0,1,Clear,0,438,2019-06-27 00:00:00,1
,269.36,0.0,0.0,75,Clouds,0,717,2019-06-27 01:00:00,1
,269.28,0.0,0.0,90,Clouds,0,1242,2019-06-27 02:00:00,1
,269.72,0.0,0.0,90,Clouds,1,2124,2019-06-27 03:00:00,1
,269.81,0.0,0.0,90,Haze,1,2984,2019-06-27 04:00:00,1
,269.81,0.0,0.0,90,Clouds,1,3770,2019-06-27 05:00:00,1
,270.15,0.0,0.0,90,Clouds,0,4353,2019-06-27 06:00:00,1
,270.5,0.0,0.0,90,Clouds,0,4954,2019-06-27 07:00:00,1
,270.58,0.0,0.0,90,Clouds,0,5247,2019-06-27 08:00:00,1
,270.48,0.0,0.0,90,Clouds,0,4933,2019-06-27 09:00:00,1
,270.75,0.0,0.0,90,Clouds,0,4991,2019-06-27 10:00:00,1
,270.75,0.0,0.0,90,Clouds,0,4764,2019-06-27 11:00:00,1
,270.65,0.0,0.0,90,Clouds,0,4580,2019-06-27 12:00:00,1
,270.15,0.0,0.0,90,Clouds,1,4735,2019-06-27 13:00:00,1
,269.88,0.0,0.0,90,Clouds,1,4677,2019-06-27 14:00:00,1
,269.75,0.0,0.0,90,Clouds,1,3769,2019-06-27 15:00:00,1
,269.65,0.0,0.0,90,Clouds,0,3036,2019-06-27 16:00:00,1
,269.35,0.0,0.0,90,Clouds,0,3165,2019-06-27 17:00:00,1
,269.29,0.0,0.0,90,Clouds,0,3539,2019-06-27 18:00:00,1
,269.15,0.0,0.0,90,Clouds,0,1880,2019-06-27 19:00:00,1
,269.08,0.0,0.0,90,Clouds,0,1229,2019-06-27 20:00:00,1
,269.0,0.0,0.0,90,Clouds,0,795,2019-06-27 21:00:00,1
,268.68,0.0,0.0,90,Clouds,0,561,2019-06-27 22:00:00,1
,268.81,0.0,0.0,90,Clouds,0,302,2019-06-27 23:00:00,1
,268.81,0.0,0.0,90,Clouds,0,294,2019-06-28 00:00:00,1
,269.15,0.0,0.0,90,Clouds,0,442,2019-06-28 01:00:00,1
,269.22,0.0,0.0,90,Clouds,0,756,2019-06-28 02:00:00,1
,269.37,0.0,0.0,90,Clouds,1,1227,2019-06-28 03:00:00,1
,269.29,0.0,0.0,90,Snow,1,1919,2019-06-28 04:00:00,1
,269.3,0.0,0.0,90,Snow,1,2631,2019-06-28 05:00:00,1
,268.55,0.0,0.0,90,Clouds,0,3465,2019-06-28 06:00:00,1
,268.68,0.0,0.0,40,Clouds,0,3919,2019-06-28 07:00:00,1
,269.36,0.0,0.0,1,Clear,0,4323,2019-06-28 08:00:00,1
,270.08,0.0,0.0,1,Clear,0,4679,2019-06-28 09:00:00,1
,270.43,0.0,0.0,40,Clouds,0,4740,2019-06-28 10:00:00,1
,270.94,0.0,0.0,1,Clear,0,4535,2019-06-28 11:00:00,1
,271.0,0.0,0.0,40,Clouds,0,4767,2019-06-28 12:00:00,1
,270.22,0.0,0.0,40,Clouds,1,4284,2019-06-28 13:00:00,1
,268.94,0.0,0.0,40,Clouds,1,3719,2019-06-28 14:00:00,1
,267.42,0.0,0.0,20,Clouds,1,2906,2019-06-28 15:00:00,1
,265.95,0.0,0.0,5,Clear,0,2442,2019-06-28 16:00:00,1
,264.3,0.0,0.0,5,Clear,0,1939,2019-06-28 17:00:00,1
,263.49,0.0,0.0,1,Clear,0,1413,2019-06-28 18:00:00,1
,262.58,0.0,0.0,1,Clear,0,904,2019-06-28 19:00:00,1
,262.21,0.0,0.0,1,Clear,0,512,2019-06-28 20:00:00,1
,262.41,0.0,0.0,1,Clear,0,289,2019-06-28 21:00:00,1
,262.54,0.0,0.0,1,Clear,0,227,2019-06-28 22:00:00,1
,262.74,0.0,0.0,1,Clear,0,312,2019-06-28 23:00:00,1
,263.93,0.0,0.0,1,Clear,0,818,2019-06-29 00:00:00,1
,265.21,0.0,0.0,75,Clouds,0,2685,2019-06-29 01:00:00,1
,266.0,0.0,0.0,90,Clouds,0,5601,2019-06-29 02:00:00,1
,266.94,0.0,0.0,90,Snow,1,5606,2019-06-29 03:00:00,1
,267.48,0.0,0.0,90,Snow,1,3998,2019-06-29 04:00:00,1
,267.48,0.0,0.0,90,Mist,1,3998,2019-06-29 05:00:00,1
,268.26,0.0,0.0,90,Snow,1,4470,2019-06-29 06:00:00,1
,268.26,0.0,0.0,90,Mist,1,4470,2019-06-29 07:00:00,1
,269.27,0.0,0.0,90,Mist,0,3901,2019-06-29 08:00:00,1
,269.27,0.0,0.0,90,Snow,0,3901,2019-06-29 09:00:00,1
,270.71,0.0,0.0,90,Mist,0,3983,2019-06-29 10:00:00,1
,271.89,0.0,0.0,90,Haze,0,4329,2019-06-29 11:00:00,1
,271.89,0.0,0.0,90,Mist,0,4329,2019-06-29 12:00:00,1
,273.28,0.0,0.0,90,Mist,0,4314,2019-06-29 13:00:00,1
,273.28,0.0,0.0,90,Haze,0,4314,2019-06-29 14:00:00,1
,274.84,0.0,0.0,1,Mist,0,4856,2019-06-29 15:00:00,1
,275.82,0.0,0.0,90,Mist,0,5400,2019-06-29 16:00:00,1
,276.68,0.0,0.0,75,Mist,0,6234,2019-06-29 17:00:00,1
,276.08,0.0,0.0,90,Mist,1,5935,2019-06-29 18:00:00,1
,274.84,0.0,0.0,90,Mist,1,4362,2019-06-29 19:00:00,1
,274.16,0.0,0.0,90,Rain,1,2772,2019-06-29 20:00:00,1
,274.16,0.0,0.0,90,Snow,1,2772,2019-06-29 21:00:00,1
,273.27,0.0,0.0,40,Snow,0,2314,2019-06-29 22:00:00,1
,273.27,0.0,0.0,40,Mist,0,2314,2019-06-29 23:00:00,1
,273.27,0.0,0.0,40,Rain,0,2314,2019-06-30 00:00:00,1
,272.81,0.0,0.0,90,Snow,0,2066,2019-06-30 01:00:00,1
,272.81,0.0,0.0,90,Mist,0,2066,2019-06-30 02:00:00,1
,272.81,0.0,0.0,90,Rain,0,2066,2019-06-30 03:00:00,1
,272.81,0.0,0.0,90,Drizzle,0,2066,2019-06-30 04:00:00,1
,272.96,0.0,0.0,90,Snow,0,1371,2019-06-30 05:00:00,1
,272.96,0.0,0.0,90,Mist,0,1371,2019-06-30 06:00:00,1
,272.96,0.0,0.0,90,Drizzle,0,1371,2019-06-30 07:00:00,1
,272.96,0.0,0.0,90,Rain,0,1371,2019-06-30 08:00:00,1
,273.21,0.0,0.0,90,Snow,0,927,2019-06-30 09:00:00,1
,273.21,0.0,0.0,90,Mist,0,927,2019-06-30 10:00:00,1
,273.21,0.0,0.0,90,Rain,0,927,2019-06-30 11:00:00,1
,273.21,0.0,0.0,90,Drizzle,0,927,2019-06-30 12:00:00,1
,273.82,0.0,0.0,75,Snow,0,521,2019-06-30 13:00:00,1
,273.82,0.0,0.0,75,Mist,0,521,2019-06-30 14:00:00,1
,273.82,0.0,0.0,75,Rain,0,521,2019-06-30 15:00:00,1
,273.82,0.0,0.0,75,Drizzle,0,521,2019-06-30 16:00:00,1
,273.95,0.0,0.0,90,Drizzle,0,319,2019-06-30 17:00:00,1
,273.95,0.0,0.0,90,Rain,0,319,2019-06-30 18:00:00,1
,273.95,0.0,0.0,90,Mist,0,319,2019-06-30 19:00:00,1
,273.95,0.0,0.0,90,Snow,0,319,2019-06-30 20:00:00,1
,274.72,0.0,0.0,90,Rain,0,234,2019-06-30 21:00:00,1
,274.72,0.0,0.0,90,Drizzle,0,234,2019-06-30 22:00:00,1
,274.72,0.0,0.0,90,Snow,0,234,2019-06-30 23:00:00,1
,274.55,0.0,0.0,40,Rain,0,322,2019-07-01 00:00:00,1
,274.55,0.0,0.0,40,Drizzle,0,322,2019-07-01 01:00:00,1
,274.55,0.0,0.0,40,Snow,0,322,2019-07-01 02:00:00,1
,273.96,0.0,0.0,90,Snow,0,804,2019-07-01 03:00:00,1
,273.96,0.0,0.0,90,Mist,0,804,2019-07-01 04:00:00,1
,273.86,0.0,0.0,90,Snow,0,2786,2019-07-01 05:00:00,1
,273.86,0.0,0.0,90,Mist,0,2786,2019-07-01 06:00:00,1
,273.86,0.0,0.0,90,Drizzle,0,2786,2019-07-01 07:00:00,1
,274.28,0.0,0.0,90,Snow,0,5608,2019-07-01 08:00:00,1
,274.09,0.0,0.0,20,Clouds,1,6160,2019-07-01 09:00:00,1
,274.08,0.0,0.0,75,Clouds,1,5655,2019-07-01 10:00:00,1
,274.22,0.0,0.0,75,Clouds,1,5139,2019-07-01 11:00:00,1
,274.72,0.0,0.0,90,Snow,0,4275,2019-07-01 12:00:00,1
,275.52,0.0,0.0,90,Snow,0,4553,2019-07-01 13:00:00,1
,275.95,0.0,0.0,90,Clouds,0,4668,2019-07-01 14:00:00,1
,275.88,0.0,0.0,90,Clouds,0,4765,2019-07-01 15:00:00,1
,276.15,0.0,0.0,75,Snow,0,5123,2019-07-01 16:00:00,1
,275.95,0.0,0.0,90,Snow,0,5911,2019-07-01 17:00:00,1
,275.09,0.0,0.0,40,Snow,0,6699,2019-07-01 18:00:00,1
,275.02,0.0,0.0,75,Rain,1,5783,2019-07-01 19:00:00,1
,275.02,0.0,0.0,75,Snow,1,5783,2019-07-01 20:00:00,1
,274.65,0.0,0.0,90,Rain,1,4585,2019-07-01 21:00:00,1
,274.65,0.0,0.0,90,Snow,1,4585,2019-07-01 22:00:00,1
,274.35,0.0,0.0,90,Clouds,1,3119,2019-07-01 23:00:00,1
,273.88,0.0,0.0,75,Clouds,0,2746,2019-07-02 00:00:00,1
,273.28,0.0,0.0,90,Snow,0,2401,2019-07-02 01:00:00,1
,272.95,0.0,0.0,1,Clear,0,1533,2019-07-02 02:00:00,1
,271.95,0.0,0.0,1,Clear,0,1048,2019-07-02 03:00:00,1
,271.82,0.0,0.0,40,Clouds,0,593,2019-07-02 04:00:00,1
,272.01,0.0,0.0,90,Clouds,0,375,2019-07-02 05:00:00,1
,271.71,0.0,0.0,75,Snow,0,270,2019-07-02 06:00:00,1
,271.09,0.0,0.0,75,Snow,0,321,2019-07-02 07:00:00,1
,269.97,0.0,0.0,1,Snow,0,876,2019-07-02 08:00:00,1
,267.7,0.0,0.0,1,Snow,0,2768,2019-07-02 09:00:00,1
,265.29,0.0,0.0,40,Clouds,0,5805,2019-07-02 10:00:00,1
,263.72,0.0,0.0,75,Snow,1,6589,2019-07-02 11:00:00,1
,261.99,0.0,0.0,1,Snow,1,5890,2019-07-02 12:00:00,1
,261.48,0.0,0.0,20,Clouds,1,5085,2019-07-02 13:00:00,1
,261.58,0.0,0.0,1,Clear,0,4423,2019-07-02 14:00:00,1
,262.01,0.0,0.0,1,Clear,0,4628,2019-07-02 15:00:00,1
,263.08,0.0,0.0,1,Clear,0,4759,2019-07-02 16:00:00,1
,263.64,0.0,0.0,1,Clear,0,4914,2019-07-02 17:00:00,1
,264.21,0.0,0.0,1,Clear,0,5393,2019-07-02 18:00:00,1
,264.15,0.0,0.0,1,Clear,0,5553,2019-07-02 19:00:00,1
,264.53,0.0,0.0,5,Clear,0,6482,2019-07-02 20:00:00,1
,264.15,0.0,0.0,5,Clear,1,5929,2019-07-02 21:00:00,1
,263.35,0.0,0.0,5,Clear,1,4511,2019-07-02 22:00:00,1
,262.78,0.0,0.0,5,Clear,1,3306,2019-07-02 23:00:00,1
,262.58,0.0,0.0,5,Clear,0,2841,2019-07-03 00:00:00,1
,262.33,0.0,0.0,5,Clear,0,2571,2019-07-03 01:00:00,1
,262.09,0.0,0.0,1,Clear,0,1753,2019-07-03 02:00:00,1
,261.82,0.0,0.0,1,Clear,0,1112,2019-07-03 03:00:00,1
,261.82,0.0,0.0,1,Clear,0,531,2019-07-03 04:00:00,1
,261.34,0.0,0.0,1,Clear,0,356,2019-07-03 05:00:00,1
,260.72,0.0,0.0,75,Clouds,0,259,2019-07-03 06:00:00,1
,260.35,0.0,0.0,1,Clear,0,332,2019-07-03 07:00:00,1
,259.68,0.0,0.0,1,Clear,0,853,2019-07-03 08:00:00,1
,258.97,0.0,0.0,1,Clear,0,2763,2019-07-03 09:00:00,1
,259.44,0.0,0.0,1,Clear,0,5826,2019-07-03 10:00:00,1
,259.22,0.0,0.0,1,Clear,1,6276,2019-07-03 11:00:00,1
,259.22,0.0,0.0,5,Clear,1,6013,2019-07-03 12:00:00,1
,259.81,0.0,0.0,1,Clear,1,5089,2019-07-03 13:00:00,1
,261.07,0.0,0.0,20,Clouds,0,4452,2019-07-03 14:00:00,1
,262.09,0.0,0.0,20,Clouds,0,4770,2019-07-03 15:00:00,1
,262.9,0.0,0.0,40,Clouds,0,4930,2019-07-03 16:00:00,1
,263.65,0.0,0.0,40,Clouds,0,4801,2019-07-03 17:00:00,1
,264.29,0.0,0.0,40,Clouds,0,5143,2019-07-03 18:00:00,1
,264.72,0.0,0.0,1,Clear,0,5695,2019-07-03 19:00:00,1
,264.65,0.0,0.0,1,Clear,0,6351,2019-07-03 20:00:00,1
,264.42,0.0,0.0,1,Clear,1,6117,2019-07-03 21:00:00,1
,263.03,0.0,0.0,5,Clear,1,4555,2019-07-03 22:00:00,1
,262.15,0.0,0.0,1,Clear,1,3364,2019-07-03 23:00:00,1
,261.95,0.0,0.0,1,Clear,0,2972,2019-07-04 00:00:00,1
